bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price(k)
2.0,1.5,1320,10800.0,1.0,0,0,4,8.0,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,467.0
4.0,2.5,2760,6440.0,2.0,0,0,3,10.0,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,686.0
3.0,2.0,1750,9750.0,1.0,0,0,3,7.0,1350,400,1961,0,98198,47.398,-122.299,1900,10125,279.95
4.0,2.25,2330,19436.0,2.0,0,0,3,8.0,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,527.0
3.0,2.25,2220,16020.0,1.0,0,0,4,8.0,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,325.0
3.0,2.25,2020,8379.0,2.0,0,0,3,7.0,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,328.0
3.0,2.25,1250,7500.0,1.0,0,0,5,7.0,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,390.0
2.0,2.0,1510,6516.0,1.0,0,0,3,8.0,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,479.95
4.0,2.25,1720,9753.0,1.0,0,0,4,7.0,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,264.95
3.0,1.0,1430,15246.0,1.0,0,0,4,7.0,980,450,1961,0,98031,47.4075,-122.214,1960,13068,235.0
3.0,2.5,1480,4729.0,2.0,0,0,3,7.0,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,516.5
2.0,1.75,1450,15798.0,2.0,1,4,3,7.0,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,655.0
4.0,2.75,2280,15347.0,1.0,0,0,5,7.0,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,500.0
6.0,2.75,2940,7350.0,1.0,0,0,3,8.0,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,315.0
2.0,1.0,1000,10200.0,1.0,0,0,3,6.0,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,213.0
3.0,1.5,2480,5280.0,1.5,0,0,5,7.0,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,475.0
5.0,4.0,3760,28040.0,2.0,0,0,3,10.0,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,1025.0
3.0,2.0,2220,94300.0,1.0,0,0,5,7.0,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,416.0
4.0,1.0,1970,4740.0,1.5,0,0,3,7.0,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,410.0
3.0,3.5,3830,221284.0,2.0,0,0,3,10.0,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,800.0
6.0,2.5,4410,14034.0,1.0,0,2,4,9.0,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,472.0
3.0,1.75,1430,8505.0,1.0,0,0,4,7.0,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,225.0
2.0,1.0,830,6000.0,1.0,0,0,3,6.0,830,0,1940,0,98126,47.5308,-122.376,830,4960,210.0
2.0,1.0,1430,5000.0,1.5,0,0,2,7.0,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,455.0
3.0,1.0,1300,8316.0,1.0,0,0,4,6.0,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,225.0
2.0,1.0,1030,3060.0,1.0,0,2,4,7.0,790,240,1918,0,98103,47.6779,-122.353,1390,3060,480.0
3.0,2.5,2740,11872.0,2.0,0,0,3,9.0,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,363.0
4.0,2.5,3650,8354.0,1.0,1,4,3,9.0,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,2400.0
2.0,1.5,720,5120.0,1.0,0,0,3,6.0,720,0,1954,0,98106,47.5218,-122.357,1150,2566,181.0
4.0,2.0,2010,7312.0,1.0,0,0,4,7.0,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,250.0
3.0,1.75,1560,3000.0,1.0,0,0,4,6.0,770,790,1918,0,98103,47.6846,-122.345,1390,3000,481.0
3.0,2.0,1810,7209.0,1.0,0,0,4,7.0,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,260.0
4.0,2.5,3360,7685.0,2.0,0,0,3,9.0,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,455.0
3.0,2.25,1510,36224.0,2.0,0,0,3,8.0,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,415.0
3.0,1.0,1400,3538.0,1.0,0,0,3,7.0,800,600,1953,0,98118,47.5405,-122.27,1620,6331,349.5
3.0,2.5,1730,7442.0,2.0,0,0,3,7.0,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,245.0
2.0,2.0,1420,9191.0,1.5,0,2,5,7.0,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,592.5
4.0,1.75,2360,7620.0,1.0,0,0,4,7.0,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,385.0
3.0,1.75,1580,11455.0,1.0,0,0,4,7.0,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,315.0
3.0,1.0,1230,10170.0,1.0,0,0,3,7.0,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,255.0
4.0,2.5,2460,4425.0,2.0,0,0,3,8.0,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,693.0
3.0,1.0,1660,4400.0,1.5,0,0,3,8.0,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,780.0
3.0,1.75,1270,8470.0,1.0,0,0,4,7.0,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,237.0
3.0,2.25,2100,40510.0,2.0,0,0,3,10.0,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,525.0
2.0,1.0,770,5040.0,1.0,0,0,3,5.0,770,0,1930,0,98144,47.5964,-122.299,1330,2580,425.0
1.0,0.75,760,10079.0,1.0,1,4,5,5.0,760,0,1936,0,98070,47.4683,-122.438,1230,14267,369.9
4.0,2.5,1700,7280.0,2.0,0,0,4,7.0,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,290.0
3.0,1.0,1120,10701.0,1.0,0,0,3,7.0,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,285.0
2.0,1.0,1070,4500.0,1.0,0,0,3,7.0,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,415.0
3.0,2.5,2070,9900.0,1.0,0,0,3,8.0,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,272.5
4.0,3.25,5050,20100.0,1.5,0,2,3,11.0,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,2900.0
4.0,4.75,5310,57346.0,2.0,0,0,4,11.0,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,1365.0
2.0,1.0,1040,7538.0,1.0,0,0,4,7.0,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,436.0
3.0,1.0,1700,11390.0,1.0,0,0,4,7.0,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,210.0
3.0,1.0,1300,5898.0,1.0,0,0,3,7.0,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,236.0
3.0,1.75,1080,1306.0,1.0,0,0,3,7.0,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,331.0
3.0,2.5,2653,4510.0,2.0,0,0,3,8.0,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,365.0
3.0,2.0,2290,16258.0,1.0,0,0,5,8.0,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,450.0
4.0,2.75,3820,26300.0,2.0,0,0,3,9.0,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,770.0
4.0,2.5,2210,49375.0,1.0,0,0,3,8.0,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,455.0
3.0,1.75,2390,6000.0,1.0,0,0,3,6.0,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,405.0
4.0,1.75,2600,11325.0,1.0,0,0,4,7.0,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,304.9
2.0,1.0,860,5265.0,1.0,0,0,3,6.0,860,0,1931,0,98178,47.5048,-122.272,1650,8775,170.0
5.0,3.0,3830,8480.0,2.0,0,1,5,9.0,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,2050.0
4.0,2.5,3500,7048.0,2.0,0,0,3,9.0,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,780.0
3.0,3.0,2420,13959.0,1.0,0,0,4,8.0,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,330.0
4.0,2.5,2720,8666.0,2.0,0,0,3,9.0,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,370.0
5.0,2.25,2500,13500.0,1.0,0,0,3,7.0,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,467.0
3.0,1.75,1670,6720.0,1.0,0,0,3,7.0,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,405.0
5.0,2.25,2900,10300.0,1.0,0,0,3,8.0,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,675.0
2.0,1.0,1640,14100.0,1.0,0,0,4,7.0,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,500.0
4.0,2.5,1890,15770.0,2.0,0,0,4,7.0,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,389.999
4.0,1.75,2950,9025.0,1.0,0,2,4,8.0,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,630.0
4.0,2.5,2160,9528.0,2.0,0,0,3,9.0,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,360.0
4.0,3.0,3280,11060.0,2.0,0,0,3,8.0,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,580.0
3.0,2.0,1970,4166.0,2.0,0,3,5,8.0,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,550.0
4.0,2.5,3360,22111.0,2.0,0,0,3,10.0,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,879.0
3.0,2.0,1320,8959.0,1.0,0,0,3,7.0,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,265.0
3.0,2.5,2650,7286.0,2.0,0,0,3,8.0,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,446.5
3.0,1.5,2030,8880.0,1.0,0,0,3,7.0,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,404.0
3.0,1.75,1590,11914.0,1.0,0,2,3,7.0,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,267.5
4.0,5.0,4550,18641.0,1.0,1,4,3,10.0,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508,3075.0
3.0,2.5,2440,7632.0,2.0,0,0,3,8.0,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,335.0
3.0,2.5,1940,9000.0,1.0,0,0,4,7.0,970,970,1948,0,98117,47.6933,-122.393,2190,7310,576.0
3.0,2.5,2040,3810.0,2.0,0,0,3,8.0,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,208.633
3.0,2.25,2200,8750.0,1.0,0,0,4,7.0,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,315.0
3.0,1.75,1920,3300.0,1.0,0,0,4,8.0,960,960,1913,0,98112,47.6239,-122.298,1740,4000,725.0
4.0,2.75,1800,7750.0,1.0,0,0,4,8.0,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,550.0
4.0,2.25,2180,7297.0,2.0,0,0,3,8.0,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,610.75
2.0,1.0,1010,5000.0,1.5,0,0,4,6.0,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,550.7
4.0,2.75,3320,10574.0,2.0,0,0,5,8.0,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,665.0
4.0,2.5,2370,4000.0,1.5,0,2,5,8.0,1980,390,1928,0,98144,47.601,-122.294,2440,5750,834.0
5.0,1.75,1660,78408.0,1.5,0,0,3,6.0,1660,0,1915,0,98065,47.529,-121.837,1660,78408,201.0
5.0,2.5,3650,9050.0,2.0,0,4,5,10.0,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,2384.0
4.0,3.25,4290,12103.0,1.0,0,3,3,11.0,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,1384.0
4.0,3.25,4290,12103.0,1.0,0,3,3,11.0,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,1400.0
4.0,2.25,1950,7700.0,1.0,0,0,3,8.0,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,305.0
3.0,2.0,2590,14052.0,1.0,0,0,5,8.0,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,487.0
3.0,2.5,1930,64904.0,1.0,0,0,4,8.0,1930,0,1988,0,98042,47.346,-122.157,2350,57500,390.0
2.0,1.0,1470,3864.0,1.0,0,0,4,7.0,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,548.0
4.0,1.0,800,8775.0,1.0,0,0,3,6.0,800,0,1943,0,98166,47.48,-122.336,1310,8775,268.75
5.0,2.75,3150,7119.0,2.0,0,0,3,9.0,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,819.9
3.0,2.25,2030,16200.0,2.0,0,0,3,8.0,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,520.0
3.0,2.0,1450,11204.0,1.0,0,0,3,7.0,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,230.0
3.0,1.75,1510,10248.0,1.0,0,0,3,7.0,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,240.0
2.0,1.0,1240,12092.0,1.0,0,0,3,6.0,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,232.0
2.0,1.0,1240,12092.0,1.0,0,0,3,6.0,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,240.5
3.0,2.5,3030,45004.0,2.0,0,0,3,9.0,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,274.975
4.0,2.0,2050,4400.0,1.5,0,0,4,9.0,2050,0,1922,0,98102,47.644,-122.319,2320,5500,740.0
3.0,1.0,1000,7636.0,1.0,0,0,2,7.0,1000,0,1952,0,98166,47.472,-122.344,1150,7600,186.375
3.0,2.25,2370,10289.0,1.0,0,0,4,9.0,1590,780,1977,0,98005,47.592,-122.166,2500,10004,790.0
4.0,3.5,2800,6750.0,2.0,0,0,3,9.0,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,880.0
6.0,1.75,2240,11180.0,2.0,0,0,4,7.0,2240,0,1955,0,98198,47.42,-122.323,1590,7955,279.0
3.0,2.0,1810,10530.0,1.0,0,2,3,8.0,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,295.0
2.0,1.0,1070,5000.0,1.0,0,0,3,7.0,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,640.0
4.0,2.0,2490,9525.0,2.0,0,0,5,9.0,2490,0,1968,0,98040,47.5639,-122.217,2770,9525,940.0
4.0,2.5,1960,5238.0,2.0,0,0,3,7.0,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,260.0
3.0,2.75,2930,5569.0,1.0,0,0,3,9.0,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,559.9
4.0,2.0,1510,3500.0,1.5,0,0,5,7.0,1510,0,1911,0,98103,47.6794,-122.357,1820,3750,791.5
3.0,1.75,1420,8250.0,1.0,0,0,3,7.0,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,265.0
3.0,1.75,1740,11547.0,1.0,0,0,3,7.0,1740,0,1954,0,98178,47.4945,-122.22,880,78408,245.0
4.0,1.75,2560,43995.0,2.0,0,0,4,7.0,2560,0,1962,0,98052,47.6945,-122.093,2560,14764,485.0
4.0,3.5,3040,8414.0,2.0,0,0,3,9.0,2420,620,2010,0,98059,47.5222,-122.157,3470,8066,684.0
3.0,1.75,2500,6840.0,1.0,0,0,3,8.0,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,425.0
4.0,1.75,1275,20000.0,1.0,0,0,4,6.0,1275,0,1991,0,98070,47.3796,-122.49,1660,20000,309.6
4.0,2.5,2580,5823.0,2.0,0,0,3,8.0,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,552.25
4.0,1.0,1000,7134.0,1.0,0,0,3,6.0,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,165.0
4.0,1.0,1000,7134.0,1.0,0,0,3,6.0,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,239.9
2.0,1.0,1070,32633.0,1.0,0,0,4,6.0,1070,0,1930,0,98059,47.4716,-122.078,1360,32156,320.0
3.0,2.0,1390,13464.0,1.0,0,0,4,7.0,1390,0,1987,0,98030,47.3581,-122.173,1720,12080,206.6
4.0,1.75,2500,7690.0,1.0,0,0,3,7.0,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,387.0
1.0,0.75,560,12120.0,1.0,0,0,3,4.0,560,0,1967,0,98014,47.675,-121.854,1300,19207,299.0
4.0,2.75,2270,10460.0,2.0,0,0,3,9.0,2270,0,1965,0,98040,47.5603,-122.222,2610,10180,855.0
3.0,1.0,1900,14400.0,1.0,0,0,4,7.0,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,315.0
2.0,1.0,990,3120.0,1.0,0,2,5,7.0,790,200,1907,0,98103,47.68,-122.353,1930,3120,437.5
4.0,1.5,1550,19800.0,1.0,0,0,4,7.0,1050,500,1969,0,98001,47.3117,-122.27,1640,22654,252.0
4.0,1.75,2200,7475.0,1.0,0,0,5,7.0,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,375.0
4.0,2.5,1910,4862.0,2.0,0,0,3,7.0,1910,0,2005,0,98038,47.3607,-122.034,2010,5091,300.0
4.0,1.0,1750,9600.0,1.5,0,0,4,7.0,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,420.0
3.0,1.0,1330,77972.0,1.0,0,0,3,7.0,1330,0,1928,1954,98033,47.6891,-122.159,1340,17689,900.0
3.0,2.5,2440,5750.0,2.0,0,2,3,9.0,1980,460,2000,0,98116,47.565,-122.381,1520,5750,679.9
3.0,2.5,1640,29970.0,2.0,0,0,3,7.0,1640,0,1992,0,98053,47.6359,-121.974,1580,28399,463.0
5.0,2.5,2760,11340.0,2.0,0,0,4,9.0,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,380.0
4.0,2.5,1820,7912.0,2.0,0,0,3,7.0,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,329.5
3.0,2.5,2110,5608.0,1.0,0,0,3,8.0,1340,770,2013,0,98033,47.6743,-122.184,2040,9363,604.95
5.0,2.5,3040,9570.0,1.0,0,2,4,8.0,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800,795.0
3.0,2.0,1840,40438.0,2.0,0,0,3,7.0,1840,0,1994,0,98045,47.4853,-121.709,1380,44049,465.0
4.0,2.5,2990,10400.0,2.0,0,0,3,9.0,2990,0,2002,0,98166,47.4508,-122.359,2140,17449,673.0
4.0,2.5,3520,15420.0,2.0,0,0,3,10.0,3520,0,1991,0,98074,47.6375,-122.016,3400,21455,810.0
4.0,2.75,2440,69415.0,1.0,0,0,4,8.0,1910,530,1989,0,98075,47.5944,-122.042,2770,24361,785.0
4.0,3.0,2090,7500.0,1.0,0,0,3,7.0,1370,720,1986,0,98056,47.4888,-122.182,1810,7650,338.0
3.0,2.25,1430,7222.0,2.0,0,0,3,7.0,1430,0,1993,0,98056,47.5112,-122.19,1430,7220,280.0
4.0,2.25,2180,10754.0,1.0,0,0,5,7.0,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,315.0
4.0,2.25,2180,10754.0,1.0,0,0,5,7.0,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,530.0
5.0,3.0,3450,9914.0,2.0,0,0,3,9.0,3450,0,2004,0,98023,47.2813,-122.345,2860,9721,380.0
3.0,2.25,1450,7562.0,2.0,0,0,3,7.0,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,297.0
4.0,2.5,3230,7331.0,2.0,0,0,3,10.0,3230,0,2004,0,98075,47.5823,-121.97,3480,7447,730.0
3.0,1.75,1640,13500.0,1.0,0,0,3,7.0,1110,530,1940,0,98125,47.7164,-122.304,1770,12600,450.0
3.0,3.0,1590,7750.0,1.0,0,0,3,7.0,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,275.0
4.0,2.0,2020,2849.0,2.0,0,0,3,7.0,2020,0,1960,0,98115,47.6831,-122.329,1910,3120,595.0
3.0,1.5,1300,3348.0,1.5,0,0,3,7.0,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,435.0
2.0,1.5,1380,209959.0,1.0,0,0,1,6.0,1380,0,1954,0,98011,47.7461,-122.195,3130,19868,270.0
3.0,3.0,4040,14338.0,2.0,0,0,3,10.0,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142,950.0
4.0,2.25,2130,5337.0,2.0,0,0,3,7.0,2130,0,2001,0,98019,47.7237,-121.959,2300,6930,389.0
4.0,2.25,2550,7800.0,1.0,0,0,3,8.0,1580,970,1968,0,98052,47.6283,-122.095,2420,8050,560.0
5.0,3.5,4800,14984.0,2.0,0,2,3,11.0,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,1350.0
4.0,2.25,2510,11585.0,2.0,0,0,4,8.0,2510,0,1969,0,98040,47.5483,-122.226,2450,9691,799.0
3.0,2.0,1410,9600.0,1.0,0,0,4,7.0,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,365.5
3.0,2.0,1650,7352.0,1.0,0,0,3,7.0,1160,490,1979,0,98058,47.4612,-122.169,1710,7350,252.35
4.0,2.5,2120,13780.0,2.0,0,0,3,8.0,2120,0,1993,0,98146,47.4987,-122.365,1880,12000,403.95
4.0,1.5,2040,10726.0,1.0,0,0,3,7.0,1380,660,1954,0,98177,47.772,-122.358,1610,10020,385.0
4.0,1.0,1550,7620.0,1.5,0,0,3,7.0,1550,0,1957,0,98106,47.5287,-122.35,1450,7620,345.0
3.0,2.75,1980,3128.0,2.0,0,0,4,9.0,1980,0,1979,0,98008,47.6109,-122.114,1950,2856,490.0
3.0,2.5,1600,26977.0,2.0,0,0,3,8.0,1600,0,2005,0,98019,47.7736,-121.901,1790,27743,330.0
4.0,2.75,3300,12090.0,2.0,0,0,3,8.0,3300,0,1953,0,98004,47.6294,-122.218,3180,12239,927.0
4.0,2.5,3840,16619.0,2.0,0,1,4,10.0,3840,0,1983,0,98040,47.5634,-122.213,3600,16553,1118.0
2.0,1.0,1220,10000.0,1.0,0,0,5,7.0,1220,0,1950,0,98028,47.7405,-122.241,2000,9600,330.0
5.0,2.25,2720,8800.0,1.0,0,0,4,7.0,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800,530.0
4.0,2.0,1940,25600.0,1.0,0,0,1,8.0,1940,0,1962,0,98006,47.5722,-122.129,2000,10071,365.0
3.0,2.5,2160,3000.0,1.5,0,0,3,7.0,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500,378.75
4.0,1.75,1530,8750.0,1.5,0,0,4,7.0,1530,0,1968,0,98058,47.4556,-122.157,1390,8750,269.9
3.0,3.5,1710,2096.0,2.0,0,0,3,8.0,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,557.0
4.0,1.75,3730,16980.0,1.0,0,0,4,7.0,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963,360.0
2.0,1.0,940,5000.0,1.0,0,0,4,7.0,940,0,1937,0,98117,47.6879,-122.385,1560,4500,352.0
3.0,2.5,1750,22357.0,2.0,0,0,3,8.0,1750,0,1994,0,98045,47.4807,-121.779,2430,22357,437.0
4.0,2.5,1820,6753.0,2.0,0,0,3,7.0,1820,0,1994,0,98038,47.3845,-122.032,1820,7107,322.5
3.0,3.25,1510,2000.0,2.0,0,0,3,9.0,1330,180,2001,0,98116,47.5815,-122.402,1510,1352,650.0
3.0,2.0,1290,1213.0,3.0,0,0,3,8.0,1290,0,2001,0,98103,47.6609,-122.344,1290,3235,450.0
3.0,2.0,1570,5250.0,1.0,0,0,3,7.0,1570,0,1998,0,98092,47.3163,-122.188,1570,5250,278.5
4.0,2.5,1930,6957.0,2.0,0,0,3,8.0,1930,0,1995,0,98055,47.4309,-122.191,2090,6996,364.95
4.0,3.5,2840,40139.0,1.0,0,4,4,10.0,2840,0,1986,0,98038,47.401,-122.026,3180,36852,840.0
3.0,2.5,1550,8134.0,2.0,0,0,3,7.0,1550,0,1991,0,98031,47.404,-122.191,1550,8134,268.0
2.0,1.0,833,143947.0,1.0,0,0,3,5.0,833,0,2006,0,98070,47.3889,-122.482,1380,143947,517.534
3.0,2.5,2990,32239.0,2.0,0,0,4,8.0,2990,0,1978,0,98077,47.7718,-122.095,2990,36497,632.925
3.0,2.5,2000,7251.0,2.0,0,0,3,9.0,2000,0,1995,0,98034,47.7067,-122.2,2450,8118,577.5
4.0,1.5,2390,7480.0,1.5,0,2,3,7.0,2390,0,1920,0,98178,47.504,-122.227,2850,6867,339.0
3.0,1.75,2910,37461.0,1.0,0,0,4,7.0,1530,1380,1967,0,98052,47.7015,-122.164,2520,18295,570.0
4.0,1.75,2085,174240.0,1.0,0,0,3,7.0,1610,475,1964,0,98024,47.5753,-121.95,2690,174240,563.5
4.0,2.25,2200,9351.0,1.0,0,0,5,7.0,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,423.0
3.0,2.25,1860,5028.0,2.0,0,0,3,8.0,1860,0,2012,0,98019,47.7318,-121.982,2320,5465,355.0
5.0,4.25,6070,171626.0,2.0,0,0,3,12.0,6070,0,1999,0,98024,47.5954,-121.95,4680,211267,1550.0
2.0,1.0,950,3960.0,1.0,0,0,3,7.0,950,0,1941,0,98103,47.6885,-122.337,1320,4050,482.0
3.0,1.75,1600,9135.0,1.0,0,0,5,7.0,1600,0,1955,0,98006,47.5724,-122.179,1580,9800,625.0
3.0,2.5,2250,11632.0,2.0,0,0,3,8.0,2250,0,1988,0,98056,47.5272,-122.169,2360,11632,538.0
3.0,2.5,2280,10255.0,2.0,0,0,4,8.0,2280,0,1985,0,98058,47.4334,-122.161,2310,10094,380.0
2.0,1.0,940,5120.0,1.0,0,0,3,7.0,940,0,1909,0,98122,47.6073,-122.308,1300,5120,375.0
3.0,2.5,1530,8500.0,1.0,0,0,5,7.0,1030,500,1996,0,98038,47.3592,-122.046,1850,8140,245.0
5.0,1.75,2190,27260.0,1.0,0,0,4,7.0,2190,0,1947,1974,98166,47.4546,-122.337,1620,39480,310.0
3.0,2.0,2350,15021.0,1.0,0,0,4,8.0,1770,580,1976,0,98004,47.6408,-122.219,3530,15715,1300.0
4.0,2.0,1440,7680.0,1.0,0,0,3,7.0,1200,240,1971,0,98034,47.7245,-122.2,1460,9660,397.0
3.0,2.5,2200,4052.0,2.0,0,0,3,8.0,2200,0,2005,0,98058,47.4362,-122.178,2310,5082,365.0
4.0,3.0,2290,8250.0,2.0,0,0,3,9.0,2290,0,1990,0,98042,47.3739,-122.156,2290,8250,328.5
4.0,3.0,4040,19700.0,2.0,0,0,3,11.0,4040,0,1987,0,98052,47.7205,-122.127,3930,21887,988.0
4.0,2.5,2610,3277.0,1.5,0,0,5,8.0,1920,690,1922,0,98103,47.6636,-122.33,1810,3277,1000.0
3.0,2.5,1490,2138.0,2.0,0,0,3,7.0,1490,0,2005,0,98055,47.4324,-122.197,1490,2094,237.0
4.0,2.5,2450,5280.0,2.0,0,0,3,8.0,2450,0,2003,0,98011,47.7734,-122.224,2300,4674,525.0
4.0,2.5,1710,9627.0,1.0,0,0,3,9.0,1440,270,1976,2014,98006,47.559,-122.164,2140,9131,749.0
5.0,2.5,4870,11800.0,2.0,0,0,3,10.0,3470,1400,1983,0,98074,47.633,-122.041,3180,11398,722.5
3.0,2.5,3130,8750.0,2.0,0,0,3,10.0,3130,0,1991,0,98052,47.6954,-122.103,2860,9003,843.0
2.0,2.0,1270,1372.0,3.0,0,0,3,8.0,1270,0,2000,0,98115,47.6776,-122.318,1610,3090,438.0
